id,predict
IC13_857@label-000000763,here
IC13_857@label-000000764,student
IC13_857@label-000000765,residence
IC13_857@label-000000766,antil
IC13_857@label-000000767,nazil
IC13_857@label-000000768,league
IC13_857@label-000000769,black
IC13_857@label-000000770,white
IC13_857@label-000000771,unite
IC13_857@label-000000772,hsbc
IC13_857@label-000000773,citigroup
IC13_857@label-000000774,the
IC13_857@label-000000775,south
IC13_857@label-000000776,colonnade
IC13_857@label-000000777,e14
IC13_857@label-000000778,cabot
IC13_857@label-000000779,place
IC13_857@label-000000780,meditative
IC13_857@label-000000781,rose
IC13_857@label-000000782,canary
IC13_857@label-000000783,wharf
IC13_857@label-000000784,station
IC13_857@label-000000785,mews
IC13_857@label-000000786,exmouth
IC13_857@label-000000787,camden
IC13_857@label-000000788,break
IC13_857@label-000000789,glass
IC13_857@label-000000790,for
IC13_857@label-000000791,key
IC13_857@label-000000792,caution
IC13_857@label-000000793,site
IC13_857@label-000000794,traffic
IC13_857@label-000000795,crossing
IC13_857@label-000000796,drivers
IC13_857@label-000000797,vehicles
IC13_857@label-000000798,rose
IC13_857@label-000000799,builders
IC13_857@label-000000800,contractors
IC13_857@label-000000801,accommodation
IC13_857@label-000000802,office
IC13_857@label-000000803,south
IC13_857@label-000000804,campus
IC13_857@label-000000805,2076
IC13_857@label-000000806,cans
IC13_857@label-000000807,only
IC13_857@label-000000808,brow
IC13_857@label-000000809,glass
IC13_857@label-000000810,only
IC13_857@label-000000811,beware
IC13_857@label-000000812,alligator
IC13_857@label-000000813,teeth
IC13_857@label-000000814,gas
IC13_857@label-000000815,180
IC13_857@label-000000816,moto
IC13_857@label-000000817,foanwwars
IC13_857@label-000000818,bank
IC13_857@label-000000819,september
IC13_857@label-000000820,2002
IC13_857@label-000000821,oldenburg
IC13_857@label-000000822,germ
IC13_857@label-000000823,ftrtft
IC13_857@label-000000824,2002
IC13_857@label-000000825,espresso
IC13_857@label-000000826,espressochoc
IC13_857@label-000000827,hotmilk
IC13_857@label-000000828,chocomilk
IC13_857@label-000000829,20p
IC13_857@label-000000830,20p
IC13_857@label-000000831,20p
IC13_857@label-000000832,20p
IC13_857@label-000000833,metoot
IC13_857@label-000000834,stanley
IC13_857@label-000000835,the
IC13_857@label-000000836,shining
IC13_857@label-000000837,memento
IC13_857@label-000000838,research
IC13_857@label-000000839,organization
IC13_857@label-000000840,for
IC13_857@label-000000841,the
IC13_857@label-000000842,21st
IC13_857@label-000000843,centur
IC13_857@label-000000844,asda
IC13_857@label-000000845,price
IC13_857@label-000000846,promise
IC13_857@label-000000847,permangitly
IC13_857@label-000000848,low
IC13_857@label-000000849,prices
IC13_857@label-000000850,fonever
IC13_857@label-000000851,intelligent
IC13_857@label-000000852,inhabited
IC13_857@label-000000853,environments
IC13_857@label-000000854,group
IC13_857@label-000000855,cub
IC13_857@label-000000856,betrieesberett
IC13_857@label-000000857,room
IC13_1015@label-000000001,tiredness
IC13_1015@label-000000002,kills
IC13_1015@label-000000003,a
IC13_1015@label-000000004,short
IC13_1015@label-000000005,break
IC13_1015@label-000000006,could
IC13_1015@label-000000007,save
IC13_1015@label-000000008,your
IC13_1015@label-000000009,life
IC13_1015@label-000000010,8
IC13_1015@label-000000011,h
IC13_1015@label-000000012,319
IC13_1015@label-000000013,lo
IC13_1015@label-000000014,ravel
IC13_1015@label-000000015,london
IC13_1015@label-000000016,saeco
IC13_1015@label-000000017,a
IC13_1015@label-000000018,ent
IC13_1015@label-000000019,esc
IC13_1015@label-000000020,rstriebsbarsitt
IC13_1015@label-000000021,produkt
IC13_1015@label-000000022,wallen
IC13_1015@label-000000023,hungry
IC13_1015@label-000000024,on
IC13_1015@label-000000025,my
IC13_1015@label-000000026,campus
IC13_1015@label-000000027,shop
IC13_1015@label-000000028,yarmouth
IC13_1015@label-000000029,ipswich
IC13_1015@label-000000030,harwich
IC13_1015@label-000000031,clacton
IC13_1015@label-000000032,a133
IC13_1015@label-000000033,autsiieaaaiii
IC13_1015@label-000000034,greek
IC13_1015@label-000000035,cookery
IC13_1015@label-000000036,wines
IC13_1015@label-000000037,local
IC13_1015@label-000000038,specialties
IC13_1015@label-000000039,festive
IC13_1015@label-000000040,recipes
IC13_1015@label-000000041,illustrated
IC13_1015@label-000000042,e
IC13_1015@label-000000043,s
IC13_1015@label-000000044,intelligent
IC13_1015@label-000000045,inhabited
IC13_1015@label-000000046,environments
IC13_1015@label-000000047,group
IC13_1015@label-000000048,university
IC13_1015@label-000000049,of
IC13_1015@label-000000050,essex
IC13_1015@label-000000051,bernd
IC13_1015@label-000000052,reuse
IC13_1015@label-000000053,roland
IC13_1015@label-000000054,vollmar
IC13_1015@label-000000055,informatiiforsctung
IC13_1015@label-000000056,in
IC13_1015@label-000000057,deutschland
IC13_1015@label-000000058,springer
IC13_1015@label-000000059,a
IC13_1015@label-000000060,tm
IC13_1015@label-000000061,check
IC13_1015@label-000000062,signal
IC13_1015@label-000000063,cable
IC13_1015@label-000000064,b
IC13_1015@label-000000065,p
IC13_1015@label-000000066,warning
IC13_1015@label-000000067,trespassing
IC13_1015@label-000000068,or
IC13_1015@label-000000069,causing
IC13_1015@label-000000070,nuisance
IC13_1015@label-000000071,on
IC13_1015@label-000000072,a
IC13_1015@label-000000073,school
IC13_1015@label-000000074,site
IC13_1015@label-000000075,can
IC13_1015@label-000000076,lead
IC13_1015@label-000000077,to
IC13_1015@label-000000078,a
IC13_1015@label-000000079,criminal
IC13_1015@label-000000080,conviction
IC13_1015@label-000000081,under
IC13_1015@label-000000082,section
IC13_1015@label-000000083,547
IC13_1015@label-000000084,of
IC13_1015@label-000000085,the
IC13_1015@label-000000086,education
IC13_1015@label-000000087,act
IC13_1015@label-000000088,1996
IC13_1015@label-000000089,essex
IC13_1015@label-000000090,county
IC13_1015@label-000000091,council
IC13_1015@label-000000092,learning
IC13_1015@label-000000093,services
IC13_1015@label-000000094,roland
IC13_1015@label-000000095,digital
IC13_1015@label-000000096,group
IC13_1015@label-000000097,lord
IC13_1015@label-000000098,ncison
IC13_1015@label-000000099,servicementi
IC13_1015@label-000000100,briefkasten
IC13_1015@label-000000101,lautsprecher
IC13_1015@label-000000102,obernahine
IC13_1015@label-000000103,abc
IC13_1015@label-000000104,2
IC13_1015@label-000000105,1
IC13_1015@label-000000106,3
IC13_1015@label-000000107,def
IC13_1015@label-000000108,anrufliste
IC13_1015@label-000000109,na
IC13_1015@label-000000110,na
IC13_1015@label-000000111,na
IC13_1015@label-000000112,imported
IC13_1015@label-000000113,beer
IC13_1015@label-000000114,from
IC13_1015@label-000000115,mexico
IC13_1015@label-000000116,wolesrrn
IC13_1015@label-000000117,emmerich
IC13_1015@label-000000118,engin
IC13_1015@label-000000119,ing
IC13_1015@label-000000120,distribated
IC13_1015@label-000000121,objects
IC13_1015@label-000000122,gates
IC13_1015@label-000000123,30
IC13_1015@label-000000124,88
IC13_1015@label-000000125,emergency
IC13_1015@label-000000126,exit
IC13_1015@label-000000127,no
IC13_1015@label-000000128,unauthorised
IC13_1015@label-000000129,entry
IC13_1015@label-000000130,into
IC13_1015@label-000000131,this
IC13_1015@label-000000132,permit
IC13_1015@label-000000133,to
IC13_1015@label-000000134,work
IC13_1015@label-000000135,system
IC13_1015@label-000000136,in
IC13_1015@label-000000137,operation
IC13_1015@label-000000138,estates
IC13_1015@label-000000139,management
IC13_1015@label-000000140,section
IC13_1015@label-000000141,tetley
IC13_1015@label-000000142,tot
IC13_1015@label-000000143,find
IC13_1015@label-000000144,loutf
IC13_1015@label-000000145,jusst
IC13_1015@label-000000146,how
IC13_1015@label-000000147,much
IC13_1015@label-000000148,wisiie
IC13_1015@label-000000149,u
IC13_1015@label-000000150,competence
IC13_1015@label-000000151,center
IC13_1015@label-000000152,virtual
IC13_1015@label-000000153,office
IC13_1015@label-000000154,of
IC13_1015@label-000000155,the
IC13_1015@label-000000156,futures
IC13_1015@label-000000157,deutsches
IC13_1015@label-000000158,forschungszentium
IC13_1015@label-000000159,fur
IC13_1015@label-000000160,kunstliche
IC13_1015@label-000000161,intelligenz
IC13_1015@label-000000162,gmbh
IC13_1015@label-000000163,1st
IC13_1015@label-000000164,floor
IC13_1015@label-000000165,final
IC13_1015@label-000000166,clearance
IC13_1015@label-000000167,burton
IC13_1015@label-000000168,garnier
IC13_1015@label-000000169,laboratoines
IC13_1015@label-000000170,knowledge
IC13_1015@label-000000171,management
IC13_1015@label-000000172,faisal
IC13_1015@label-000000173,shafait
IC13_1015@label-000000174,multimedia
IC13_1015@label-000000175,and
IC13_1015@label-000000176,data
IC13_1015@label-000000177,mining
IC13_1015@label-000000178,analysis
IC13_1015@label-000000179,chocomer
IC13_1015@label-000000180,hot
IC13_1015@label-000000181,r
IC13_1015@label-000000182,de
IC13_1015@label-000000183,enige
IC13_1015@label-000000184,echte
IC13_1015@label-000000185,4
IC13_1015@label-000000186,5
IC13_1015@label-000000187,senseo
IC13_1015@label-000000188,padmachines
IC13_1015@label-000000189,achterzijde
IC13_1015@label-000000190,animal
IC13_1015@label-000000191,word
IC13_1015@label-000000192,boak
IC13_1015@label-000000193,senseo
IC13_1015@label-000000194,new
IC13_1015@label-000000195,generation
IC13_1015@label-000000196,buto
IC13_1015@label-000000197,oet
IC13_1015@label-000000198,soy
IC13_1015@label-000000199,diesel
IC13_1015@label-000000200,deenniu
IC13_1015@label-000000201,daavisiil
IC13_1015@label-000000202,2002
IC13_1015@label-000000203,manchester
IC13_1015@label-000000204,the
IC13_1015@label-000000205,xvii
IC13_1015@label-000000206,commonwealth
IC13_1015@label-000000207,games
IC13_1015@label-000000208,farnborough
IC13_1015@label-000000209,airshow
IC13_1015@label-000000210,28
IC13_1015@label-000000211,july
IC13_1015@label-000000212,2002
IC13_1015@label-000000213,daily
IC13_1015@label-000000214,flying
IC13_1015@label-000000215,programme
IC13_1015@label-000000216,o
IC13_1015@label-000000217,17
IC13_1015@label-000000218,59
IC13_1015@label-000000219,tm
IC13_1015@label-000000220,guinness
IC13_1015@label-000000221,draught
IC13_1015@label-000000222,kaffee
IC13_1015@label-000000223,pads
IC13_1015@label-000000224,extra
IC13_1015@label-000000225,30
IC13_1015@label-000000226,the
IC13_1015@label-000000227,wallace
IC13_1015@label-000000228,sword
IC13_1015@label-000000229,soffwarr
IC13_1015@label-000000230,engineering
IC13_1015@label-000000231,ian
IC13_1015@label-000000232,sommerville
IC13_1015@label-000000233,hepp
IC13_1015@label-000000234,verbandsiohle
IC13_1015@label-000000235,7
IC13_1015@label-000000236,mg
IC13_1015@label-000000237,mg
IC13_1015@label-000000238,9
IC13_1015@label-000000239,mg
IC13_1015@label-000000240,an
IC13_1015@label-000000241,introduction
IC13_1015@label-000000242,to
IC13_1015@label-000000243,database
IC13_1015@label-000000244,systems
IC13_1015@label-000000245,date
IC13_1015@label-000000246,stieeatth
IC13_1015@label-000000247,edition
IC13_1015@label-000000248,riverside
IC13_1015@label-000000249,walk
IC13_1015@label-000000250,diet
IC13_1015@label-000000251,coke
IC13_1015@label-000000252,registered
IC13_1015@label-000000253,trade
IC13_1015@label-000000254,mark
IC13_1015@label-000000255,intel
IC13_1015@label-000000256,inside
IC13_1015@label-000000257,pentium
IC13_1015@label-000000258,4
IC13_1015@label-000000259,hoss
IC13_1015@label-000000260,standort
IC13_1015@label-000000261,feuerloscher
IC13_1015@label-000000262,notausgang
IC13_1015@label-000000263,brandmelder
IC13_1015@label-000000264,treppenraum
IC13_1015@label-000000265,rettungsweg
IC13_1015@label-000000266,richtungsangabe
IC13_1015@label-000000267,einwrf
IC13_1015@label-000000268,euro
IC13_1015@label-000000269,geld
IC13_1015@label-000000270,einwerfen
IC13_1015@label-000000271,nummer
IC13_1015@label-000000272,des
IC13_1015@label-000000273,faches
IC13_1015@label-000000274,wahlen
IC13_1015@label-000000275,geldruckgabe
IC13_1015@label-000000276,tasterrdruccken
IC13_1015@label-000000277,healthy
IC13_1015@label-000000278,colchester
IC13_1015@label-000000279,2000
IC13_1015@label-000000280,communication
IC13_1015@label-000000281,for
IC13_1015@label-000000282,e
IC13_1015@label-000000283,ineering
IC13_1015@label-000000284,students
IC13_1015@label-000000285,tesco
IC13_1015@label-000000286,value
IC13_1015@label-000000287,washing
IC13_1015@label-000000288,up
IC13_1015@label-000000289,liquid
IC13_1015@label-000000290,souins
IC13_1015@label-000000291,of
IC13_1015@label-000000292,summer
IC13_1015@label-000000293,the
IC13_1015@label-000000294,o
IC13_1015@label-000000295,is
IC13_1015@label-000000296,best
IC13_1015@label-000000297,live
IC13_1015@label-000000298,music
IC13_1015@label-000000299,events
IC13_1015@label-000000300,orange
IC13_1015@label-000000301,yu
IC13_1015@label-000000302,telephone
IC13_1015@label-000000303,focali
IC13_1015@label-000000304,displays
IC13_1015@label-000000305,a11
IC13_1015@label-000000306,eiiooyy
IC13_1015@label-000000307,scrtice
IC13_1015@label-000000308,informal
IC13_1015@label-000000309,essex
IC13_1015@label-000000310,summer
IC13_1015@label-000000311,school
IC13_1015@label-000000312,in
IC13_1015@label-000000313,data
IC13_1015@label-000000314,analysis
IC13_1015@label-000000315,you
IC13_1015@label-000000316,are
IC13_1015@label-000000317,here
IC13_1015@label-000000318,department
IC13_1015@label-000000319,of
IC13_1015@label-000000320,government
IC13_1015@label-000000321,courses
IC13_1015@label-000000322,for
IC13_1015@label-000000323,staff
IC13_1015@label-000000324,iivama
IC13_1015@label-000000325,pocket
IC13_1015@label-000000326,flash
IC13_1015@label-000000327,reader
IC13_1015@label-000000328,start
IC13_1015@label-000000329,wiml
IC13_1015@label-000000330,technology
IC13_1015@label-000000331,for
IC13_1015@label-000000332,life
IC13_1015@label-000000333,jungle
IC13_1015@label-000000334,sivout
IC13_1015@label-000000335,x
IC13_1015@label-000000336,graphic
IC13_1015@label-000000337,java
IC13_1015@label-000000338,mastering
IC13_1015@label-000000339,the
IC13_1015@label-000000340,jfc
IC13_1015@label-000000341,3rd
IC13_1015@label-000000342,edition
IC13_1015@label-000000343,tm
IC13_1015@label-000000344,2
IC13_1015@label-000000345,doublemint
IC13_1015@label-000000346,chewing
IC13_1015@label-000000347,gum
IC13_1015@label-000000348,kenco
IC13_1015@label-000000349,nco
IC13_1015@label-000000350,fire
IC13_1015@label-000000351,hose
IC13_1015@label-000000352,reel
IC13_1015@label-000000353,exclusively
IC13_1015@label-000000354,for
IC13_1015@label-000000355,wheelchair
IC13_1015@label-000000356,users
IC13_1015@label-000000357,metoot
IC13_1015@label-000000358,gallery
IC13_1015@label-000000359,1
IC13_1015@label-000000360,please
IC13_1015@label-000000361,enter
IC13_1015@label-000000362,size
IC13_1015@label-000000363,queen
IC13_1015@label-000000364,litter
IC13_1015@label-000000365,colchester
IC13_1015@label-000000366,borouch
IC13_1015@label-000000367,debenhams
IC13_1015@label-000000368,favourite
IC13_1015@label-000000369,department
IC13_1015@label-000000370,store
IC13_1015@label-000000371,videos
IC13_1015@label-000000372,avaihble
IC13_1015@label-000000373,here
IC13_1015@label-000000374,all
IC13_1015@label-000000375,our
IC13_1015@label-000000376,videos
IC13_1015@label-000000377,are
IC13_1015@label-000000378,loaned
IC13_1015@label-000000379,for
IC13_1015@label-000000380,one
IC13_1015@label-000000381,week
IC13_1015@label-000000382,2
IC13_1015@label-000000383,natwest
IC13_1015@label-000000384,past
IC13_1015@label-000000385,times
IC13_1015@label-000000386,essex
